Muscle,Force Level,ISI mean,ISI SD,ISI CV,FR mean,subject_id,extra,MU_ID
FDI,15,71.69654901079137,10.168972509248542,0.1418335003504557,13.94767270945615,P1,ramp4,0
FDI,15,68.07443279109589,7.626287209132579,0.1120286559351265,14.689802896614063,P1,ramp4,1
FDI,15,107.43673573369566,17.041258909262343,0.158616685371963,9.307803268322562,P1,ramp4,2
FDI,15,83.8202468487395,9.260043358174556,0.1104750189400547,11.930291756412768,P1,ramp4,3
FDI,15,67.50106292517007,11.212122023982552,0.1661028958375369,14.814581529013456,P1,ramp4,4
FDI,15,61.49917507763975,7.946685695275304,0.1292161347732387,16.260380708156625,P1,ramp4,5
FDI,15,74.10578941231343,7.814985566314026,0.105457152920032,13.494222353346116,P1,ramp4,6
FDI,15,82.71402994791667,10.519960843718376,0.1271847212660606,12.089847401096034,P1,ramp4,7
FDI,15,87.35221930309734,10.217570504229997,0.1169697872102913,11.447906051821873,P1,ramp4,8
FDI,15,71.19907924107143,8.87203438472016,0.1246088359468881,14.045125451891332,P1,ramp4,9
FDI,15,65.06906147875817,6.681732222139448,0.1026867772531297,15.368286821325224,P1,ramp4,10
FDI,15,80.36400579637096,12.513980480632256,0.1557162358524113,12.443381711631368,P1,ramp4,12
FDI,15,79.37734375,10.573378240012048,0.133203981646363,12.598053207090338,P1,ramp4,13
FDI,15,69.07755533854167,12.759514343898791,0.1847128822287613,14.47648219597679,P1,ramp4,14
FDI,15,92.30595341435183,10.124282831989731,0.1096817968668053,10.833537415632382,P1,ramp4,15
FDI,15,69.70129479895105,10.65333366586516,0.1528426939068208,14.346935776221034,P2,ramp1,0
FDI,15,96.63702214805824,33.25008019544345,0.3440718624845535,10.348000981113564,P2,ramp1,1
FDI,15,105.2256482712766,30.60349253839311,0.2908368163196855,9.503386450249788,P2,ramp1,2
FDI,15,80.06158644153226,20.033647880855643,0.2502279653861956,12.490384520799926,P2,ramp1,3
FDI,15,83.7907037815126,13.13253328572066,0.1567301943180264,11.934498158740109,P2,ramp1,4
FDI,15,80.93877032520325,16.141909169717497,0.1994335854728339,12.355018441497291,P2,ramp1,5
FDI,15,86.31114130434783,20.376688372576798,0.2360841029864859,11.585989767807948,P2,ramp1,6
FDI,15,84.06051377118644,23.130163568724605,0.2751608636569262,11.896191863899496,P2,ramp1,7
FDI,15,90.6814435206422,14.641933437296368,0.1614655972471739,11.027614484019168,P2,ramp1,8
FDI,15,78.36183562992126,9.70945465146306,0.1239054008040063,12.76131412646701,P2,ramp1,9
FDI,15,82.46626420454545,15.926404094828303,0.193126295321505,12.126170739584454,P2,ramp1,10
FDI,15,75.51121567234848,11.12046528665114,0.1472690538436577,13.2430658293082,P2,ramp1,11
FDI,15,67.35225340136054,12.660858655643572,0.1879797336578469,14.847313185512506,P2,ramp1,12
FDI,15,69.12286931818181,19.364521485623715,0.2801463781326297,14.466992036989469,P2,ramp1,13
FDI,15,79.06668526785714,22.71862193255348,0.2873349484120747,12.647551830613146,P2,ramp1,14
FDI,15,74.7758986632948,12.36531636204076,0.1653649983896551,13.373292971079584,P2,ramp2,0
FDI,15,119.70847800925924,33.47947427634193,0.2796750475246402,8.353627216968304,P2,ramp2,1
FDI,15,118.36295871559636,40.95845738735386,0.3460411756499703,8.448589075935567,P2,ramp2,2
